id,word_freq,match,average_length,cluster_name
8035,"[('prexcidies', 1)]",['prexcidies'],1.0,prexcidies
8036,"[('olsolone', 1)]",['olsolone'],1.0,olsolone
8037,"[('vaccine', 1), ('division', 1), ('vaccines', 1)]","['vaccine', 'vaccines']",2.0,vaccine division
8038,"[('epi', 1)]",['epi'],1.0,epi
8039,"[('emdl', 1)]",['emdl'],1.0,emdl
8040,"[('bastard', 2), ('flower', 1)]",['bastard'],2.0,bastard flower
8041,"[('start', 1), ('ramg', 1)]",['start/ramg'],1.0,start
8042,"[('vector', 1)]",['vector'],1.0,vector
8043,"[('xepa', 1)]",['xepa'],1.0,xepa
8044,"[('freedom', 1)]",['freedom'],1.0,freedom
8045,"[('boc', 1)]",['boc'],1.0,boc
8046,"[('muchoka', 1), ('field', 1)]",['muchoka/field'],1.0,muchoka
8047,"[('dadu', 1)]",['dadu'],1.0,dadu
8048,"[('ndhiwa', 1)]",['ndhiwa'],1.0,ndhiwa
8049,"[('olivia', 1)]",['olivia'],1.0,olivia
8050,"[('piriclor', 1)]",['piriclor'],1.0,piriclor
8051,"[(""connoisser's"", 1), ('collection', 1)]","[""connoisser's""]",2.0,connoisser's collection
8052,"[('kly', 1)]",['kly'],1.0,kly
8053,"[('fertiplus', 1)]",['fertiplus'],1.0,fertiplus
8054,"[('orgas', 1)]",['orgas'],1.0,orgas
8055,"[('manhattan', 1)]",['manhattan'],1.0,manhattan
8056,"[('durability', 1)]",['durability'],1.0,durability
8057,"[('nyum', 1)]","['nyum', 'nyuma']",1.0,nyum
8058,"[('oxysol', 2), ('plus', 1)]",['oxysol'],2.0,oxysol plus
8059,"[('lg.', 1), ('harris', 1)]","['lg.', 'l.g.']",2.0,lg. harris
8060,"[('linear', 1)]",['linear'],1.0,linear
8061,"[('eno', 1)]","['eno', 'geno', 'enos', 'deno']",1.0,eno
8062,"[('hospital&home', 1), ('care', 1)]",['hospital&home'],2.0,hospital&home care
8063,"[('nguvu', 1), ('field', 1)]",['nguvu/field'],1.0,nguvu
8064,"[('ashtons', 2), ('ashtons&', 1), ('persons', 1), ('ltd', 1)]","['ashtons&', 'ashtons']",2.0,ashtons ashtons&
8065,"[('csk', 1)]",['csk'],1.0,csk
8066,"[('cage', 1)]",['cage'],1.0,cage
8067,"[('mwalimu', 1), ('beverages', 1)]",['mwalimu'],2.0,mwalimu beverages
8068,"[('vim', 1)]",['vim'],1.0,vim
8069,"[('usb', 1)]",['usb'],1.0,usb
8070,"[('centrino', 1)]",['centrino'],1.0,centrino
8071,"[('not', 1), ('known', 1)]",['not'],2.0,not known
8072,"[('softsheen', 1)]",['softsheen'],1.0,softsheen
8073,"[('bim', 1)]",['bim'],1.0,bim
8074,"[('malisho', 1), ('bora', 1)]",['malisho'],2.0,malisho bora
8075,"[('cynanide', 1)]",['cynanide'],1.0,cynanide
8076,"[('amidas', 1)]",['amidas'],1.0,amidas
8077,"[('pedl', 1)]",['pedl'],1.0,pedl
8078,"[('pipi', 1)]",['pipi'],1.0,pipi
8079,"[('polybond', 1)]",['polybond'],1.0,polybond
8080,"[('myerez', 1), ('papers', 1)]",['myerez'],2.0,myerez papers
8081,"[('brucells', 1), ('labs', 1)]",['brucells'],2.0,brucells labs
8082,"[('jubila', 1)]",['jubila'],1.0,jubila
8083,"[('xolina', 1)]",['xolina'],1.0,xolina
8084,"[('merck', 2), ('ltd', 1)]",['merck'],2.0,merck ltd
8085,"[('marino', 1)]",['marino'],1.0,marino
8086,"[('shepherds', 1)]",['shepherds'],1.0,shepherds
8087,"[('ultiserve', 1)]",['ultiserve'],1.0,ultiserve
8088,"[('scour', 1), ('power', 1)]",['scour'],2.0,scour power
8089,"[('malaika', 1)]",['malaika'],1.0,malaika
8090,"[('early', 1), ('bird', 1)]",['early'],2.0,early bird
8091,"[('chelsea', 1)]",['chelsea'],1.0,chelsea
8092,"[('feshan', 1), ('chem', 1)]",['feshan'],2.0,feshan chem
8093,"[('lek', 1)]",['lek'],1.0,lek
8094,"[('wondergrow', 1)]",['wondergrow'],1.0,wondergrow
8095,"[('datini', 1)]",['datini'],1.0,datini
8096,"[('brll', 1)]",['brll'],1.0,brll
8097,"[('heaven', 1), ('dove', 1)]",['heaven'],2.0,heaven dove
8098,"[('phiona', 1)]",['phiona'],1.0,phiona
8099,"[('tmf', 1)]",['tmf'],1.0,tmf
8100,"[('sdm', 1)]",['sdm'],1.0,sdm
8101,"[('perma', 1), ('core', 1)]",['perma'],2.0,perma core
8102,"[('cadenas', 1)]",['cadenas'],1.0,cadenas
8103,"[('sevenseas', 1), ('seven', 1), ('seas', 1), ('ltd', 1)]","['sevenseas', 'seven seas']",2.0,sevenseas seven
8104,"[('box', 1)]",['box'],1.0,box
8105,"[('safuron', 1), ('saffron', 1)]","['safuron', 'saffron']",1.0,safuron
8106,"[('leii', 1)]",['leii'],1.0,leii
8107,"[('amebazole', 1)]",['amebazole'],1.0,amebazole
8108,"[('un', 1)]",['un'],1.0,un
8109,"[('riri', 1)]","['riri', 'ruiri']",1.0,riri
8110,"[('yare', 1)]",['yare'],1.0,yare
8111,"[('epione', 2), ('pharmaceuticals', 1)]",['epione'],2.0,epione pharmaceuticals
8112,"[('last', 1)]",['last'],1.0,last
8113,"[('ecomed', 2), ('manufacturing', 1)]",['ecomed'],2.0,ecomed manufacturing
8114,"[('reja', 1)]",['reja'],1.0,reja
8115,"[('field', 1), ('dsl', 1)]",['field/dsl'],1.0,field
8116,"[('bulk', 1), ('buk', 1)]","['bulk', 'buk']",1.0,bulk
8117,"[('maxim', 1)]","['maxim', 'maxi']",1.0,maxim
8118,"[('kei', 1)]","['kei', 'kemi']",1.0,kei
8119,"[('d&k', 1)]",['d&k'],1.0,d&k
8120,"[('kanini', 1)]",['kanini'],1.0,kanini
8121,"[('kye', 1)]",['kye'],1.0,kye
8122,"[('export', 1)]",['export'],1.0,export
8123,"[('alfa', 1), ('vet.', 1)]","['alfa-vet.', 'alfa-vet', 'alfavet']",1.0,alfa
8124,"[('comnac', 1)]",['comnac'],1.0,comnac
8125,"[('mifu', 1)]",['mifu'],1.0,mifu
8126,"[('wait', 1)]",['wait'],1.0,wait
8127,"[('gohar', 1)]",['gohar'],1.0,gohar
8128,"[('captain', 1), ('and', 1), ('field', 1)]",['captain and'],3.0,captain and field
8129,"[('peru', 1), ('per', 1), ('foam', 1)]","['peru', 'per']",2.0,peru per
8130,"[('kinesi', 1), ('kines', 1)]","['kinesi', 'kines']",1.0,kinesi
8131,"[('uniparco', 1)]",['uniparco'],1.0,uniparco
8132,"[('eflaron', 1)]",['eflaron'],1.0,eflaron
8133,"[('ellysupp', 1)]",['ellysupp'],1.0,ellysupp
8134,"[('jiangyin', 1), ('nanquan', 1), ('macromolecules', 1), ('product', 1), ('co.', 1), ('ltd.', 1)]",['jiangyin nanquan macromolecules'],6.0,jiangyin nanquan macromolecules product co. ltd.
8135,"[('kaptagat', 1), ('springs', 1)]",['kaptagat'],2.0,kaptagat springs
8136,"[('regina', 1)]",['regina'],1.0,regina
8137,"[('bev', 1)]",['bev'],1.0,bev
8138,"[('aurolab', 1)]",['aurolab'],1.0,aurolab
8139,"[('nill', 1)]","['nill', 'nil']",1.0,nill
8140,"[('rebecca', 1), ('fashion', 1)]",['rebecca'],2.0,rebecca fashion
8141,"[('jiangxixierkangtai', 1), ('jiangxi', 1), ('xierkangtai', 1), ('pharm', 1)]","['jiangxixierkangtai', 'jiangxi xierkangtai']",2.0,jiangxixierkangtai jiangxi
8142,"[('ksm', 1)]",['ksm'],1.0,ksm
8143,"[('abro', 1)]",['abro'],1.0,abro
8144,"[('microbe', 1), ('baraka', 1)]",['microbe/baraka'],1.0,microbe
8145,"[('fly', 1)]",['fly'],1.0,fly
8146,"[('strake', 1), ('ayres', 1)]","['strake', 'stake']",2.0,strake ayres
8147,"[('elex', 1)]",['elex'],1.0,elex
8148,"[('norton', 1)]",['norton'],1.0,norton
8149,"[('felix', 1), ('foam', 1)]",['felix'],2.0,felix foam
8150,"[('carol&gilbert', 1), ('carl&gilberts', 1)]","['carol&gilbert', 'carl&gilberts']",1.0,carol&gilbert
8151,"[('reliable', 1), ('eggs', 1)]",['reliable'],2.0,reliable eggs
8152,"[('trodac', 1)]",['trodac'],1.0,trodac
8153,"[('joxim', 1), ('field', 1), ('limax', 1)]",['joxim/field/limax'],1.0,joxim
8154,"[('golstar', 1)]",['golstar'],1.0,golstar
8155,"[('kiness', 1)]","['kiness', 'kines']",1.0,kiness
8156,"[('electronics', 1)]",['electronics'],1.0,electronics
8157,"[('comos', 1), ('livestock', 1), ('wellness.', 1)]",['comos livestock'],3.0,comos livestock wellness.
8158,"[('natz', 1)]",['natz'],1.0,natz
8159,"[('veterinarski', 1)]",['veterinarski'],1.0,veterinarski
8160,"[('abra', 1)]","['abra', 'bra', 'ara']",1.0,abra
8161,"[('optimizer', 1)]",['optimizer'],1.0,optimizer
8162,"[('cdi', 1)]",['cdi'],1.0,cdi
8163,"[('null', 1)]",['null'],1.0,null
8164,"[('biogra', 1)]",['biogra'],1.0,biogra
8165,"[('keru', 1)]",['keru'],1.0,keru
8166,"[('050', 1), ('acid', 1)]",['050'],2.0,050 acid
8167,"[('b', 1), ('s', 1)]",['b/s'],1.0,b
8168,"[('bike', 1)]",['bike'],1.0,bike
8169,"[('neelkanth', 1)]",['neelkanth'],1.0,neelkanth
8170,"[('amna', 1)]",['amna'],1.0,amna
8171,"[('agrozy', 1)]","['agrozy', 'agroz']",1.0,agrozy
8172,"[('office', 1), ('point', 1)]",['office'],2.0,office point
8173,"[('astra', 1), ('caston', 1)]",['astra/caston'],1.0,astra
8174,"[('habini', 1)]",['habini'],1.0,habini
8175,"[('omin', 1)]",['omin'],1.0,omin
8176,"[('costal', 1), ('coastal', 1)]","['costal', 'coastal']",1.0,costal
8177,"[('anps', 1)]",['anps'],1.0,anps
8178,"[('three', 2), ('stars', 1), ('star', 1)]","['three', 'tree']",2.0,three stars
8179,"[('canazole', 1)]",['canazole'],1.0,canazole
8180,"[('leung', 1), ('kai', 1), ('fook', 1)]",['leung kai'],3.0,leung kai fook
8181,"[('proflo', 1)]",['proflo'],1.0,proflo
8182,"[('pheoroxime', 1)]",['pheoroxime'],1.0,pheoroxime
8183,"[('powersaw', 1)]",['powersaw'],1.0,powersaw
8184,"[('tpb', 1)]",['tpb'],1.0,tpb
8185,"[('sms', 1)]",['sms'],1.0,sms
8186,"[('multichem', 1)]","['multichem', 'mutchem']",1.0,multichem
8187,"[('nt', 1)]",['nt'],1.0,nt
8188,"[('clubox', 1), ('small', 1)]",['clubox'],2.0,clubox small
8189,"[('triton', 1)]",['triton'],1.0,triton
8190,"[('agroze', 1)]","['agroze', 'agroz']",1.0,agroze
8191,"[('canimagp', 1)]",['canimagp'],1.0,canimagp
8192,"[('msb', 1)]",['msb'],1.0,msb
8193,"[('tomasa', 1)]",['tomasa'],1.0,tomasa
8194,"[('zeka', 1)]",['zeka'],1.0,zeka
8195,"[('paperline', 1)]",['paperline'],1.0,paperline
8196,"[('buffalo[ulimi]', 1)]",['buffalo[ulimi]'],1.0,buffalo[ulimi]
8197,"[('georgeous', 1), ('beauty', 1), ('salon', 1)]",['georgeous beauty'],3.0,georgeous beauty salon
8198,"[('medochemie', 1)]",['medochemie'],1.0,medochemie
8199,"[('laiply', 1)]",['laiply'],1.0,laiply
8200,"[('ricena', 1)]",['ricena'],1.0,ricena
8201,"[('aitkenson', 1)]",['aitkenson'],1.0,aitkenson
8202,"[('tikiti', 1), ('balls', 1)]",['tikiti'],2.0,tikiti balls
8203,"[('nem', 1)]","['nem', 'nemo']",1.0,nem
8204,"[('planting', 1), ('trays', 1)]",['planting'],2.0,planting trays
8205,"[('075', 1), ('acid', 1)]",['075'],2.0,075 acid
8206,"[('rear', 1), ('hub', 1), ('axle', 1)]",['rear hub'],3.0,rear hub axle
8207,"[('sangatraz', 1)]","['sangatraz', 'sangara']",1.0,sangatraz
8208,"[('fsi', 1)]",['fsi'],1.0,fsi
8209,"[('regai', 1)]",['regai'],1.0,regai
8210,"[('dbml', 1)]",['dbml'],1.0,dbml
8211,"[('link', 1)]",['link'],1.0,link
8212,"[('top', 1), ('glove', 1), ('sdn.bhd.', 1)]",['top glove'],3.0,top glove sdn.bhd.
8213,"[('njau', 1)]",['njau'],1.0,njau
8214,"[('mustaafa', 1), ('curtains', 1)]",['mustaafa'],2.0,mustaafa curtains
8215,"[('crushed', 1)]",['crushed'],1.0,crushed
8216,"[('supersound', 1)]",['supersound'],1.0,supersound
8217,"[('mdron', 1)]","['mdron', 'medron']",1.0,mdron
8218,"[('bible', 1), ('association', 1)]",['bible'],2.0,bible association
8219,"[('tvs', 1), ('honda', 1)]",['tvs/honda'],1.0,tvs
8220,"[('iringa', 1)]",['iringa'],1.0,iringa
8221,"[('sprinklers', 1)]",['sprinklers'],1.0,sprinklers
8222,"[('zeho', 1), ('foam', 1)]",['zeho'],2.0,zeho foam
8223,"[('nobbledrug', 1)]",['nobbledrug'],1.0,nobbledrug
8224,"[('ivyi', 1)]",['ivyi'],1.0,ivyi
8225,"[('volwassennes', 1)]",['volwassennes'],1.0,volwassennes
8226,"[('mag', 1)]",['mag'],1.0,mag
8227,"[('crayons', 1)]",['crayons'],1.0,crayons
8228,"[('sianga', 1), ('inter', 1), ('trade', 1)]",['sianga inter'],3.0,sianga inter trade
8229,"[('moran', 1)]",['moran'],1.0,moran
8230,"[('emani', 1), ('emmani', 1), ('ltd', 1)]","['emani', 'emmani']",2.0,emani emmani
8231,"[('naivasha', 1), ('kenya', 1)]","['naivasha', 'naisha']",2.0,naivasha kenya
8232,"[('angelique', 1)]",['angelique'],1.0,angelique
8233,"[('cow', 1)]",['cow'],1.0,cow
8234,"[('first', 1), ('beauty', 1)]",['first'],2.0,first beauty
8235,"[('abucus', 1)]",['abucus'],1.0,abucus
8236,"[('shangai', 1), ('import', 1), ('and', 1), ('export', 1), ('ltd', 1)]",['shangai import'],5.0,shangai import and export ltd
8237,"[('powergas', 1)]","['powergas', 'powergad']",1.0,powergas
8238,"[('shalina', 1), ('national', 1), ('pharmacy', 1)]",['shalina/national'],2.0,shalina national
8239,"[('p', 1), ('r', 1), ('c', 1)]",['p r'],3.0,p r c
8240,"[('brimer', 1)]",['brimer'],1.0,brimer
8241,"[('sipcamoxon', 1)]",['sipcamoxon'],1.0,sipcamoxon
8242,"[('ridmil', 1)]",['ridmil'],1.0,ridmil
8243,"[('syo', 1), ('syoa', 1)]","['syo', 'syoa']",1.0,syo
8244,"[('kidawa', 1), ('packers', 1)]",['kidawa'],2.0,kidawa packers
8245,"[('bidina', 1)]",['bidina'],1.0,bidina
8246,"[('esb3', 1)]",['esb3'],1.0,esb3
8247,"[('georsansor', 1)]",['georsansor'],1.0,georsansor
8248,"[('cyperdip', 1)]",['cyperdip'],1.0,cyperdip
8249,"[('bettachem', 1)]","['bettachem', 'betachem']",1.0,bettachem
8250,"[('xeba', 1)]",['xeba'],1.0,xeba
8251,"[('k', 1), ('pluss', 1)]","['k-pluss', 'kpluss']",1.0,k
8252,"[('vesper', 1)]",['vesper'],1.0,vesper
8253,"[('afam', 1), ('concept', 1)]","['afam', 'afa']",2.0,afam concept
8254,"[('skytech', 1)]",['skytech'],1.0,skytech
8255,"[('gatsby', 1)]",['gatsby'],1.0,gatsby
8256,"[('tripod', 1)]",['tripod'],1.0,tripod
8257,"[('hitz', 1)]",['hitz'],1.0,hitz
8258,"[('makeup', 1)]",['makeup'],1.0,makeup
8259,"[('transtra', 1)]",['transtra'],1.0,transtra
8260,"[('tony', 1), ('airo', 1)]",['tony'],2.0,tony airo
8261,"[('bronze', 1)]",['bronze'],1.0,bronze
8262,"[('kamron', 1)]",['kamron'],1.0,kamron
8263,"[('wahl', 1)]",['wahl'],1.0,wahl
8264,"[('alyster', 1)]",['alyster'],1.0,alyster
8265,"[('throne', 1), ('beverages', 1)]",['throne'],2.0,throne beverages
8266,"[('nice', 1), ('$', 1), ('lovely', 1), ('nice$', 1), ('lovely.', 1)]","['nice $', 'nice$']",2.0,nice $
8267,"[('emulsion', 2), ('paints', 1)]",['emulsion'],2.0,emulsion paints
8268,"[('gaba', 1)]",['gaba'],1.0,gaba
8269,"[('hdk', 1)]",['hdk'],1.0,hdk
8270,"[('cc', 1), ('redmark', 1), ('', 1)]",['cc/redmark/'],1.0,cc
8271,"[('qilu', 1)]",['qilu'],1.0,qilu
8272,"[('brykem', 1)]",['brykem'],1.0,brykem
8273,"[('yaeb', 1)]",['yaeb'],1.0,yaeb
8274,"[('regmat', 1), ('bakers', 1)]",['regmat'],2.0,regmat bakers
8275,"[('hopeseid', 1)]",['hopeseid'],1.0,hopeseid
8276,"[('saronis', 1)]",['saronis'],1.0,saronis
8277,"[('pineapple', 1)]",['pineapple'],1.0,pineapple
8278,"[('threader', 1), ('thread', 1)]","['threader', 'trader', 'thread']",1.0,threader
8279,"[('kumar', 1)]",['kumar'],1.0,kumar
8280,"[('orher', 1)]",['orher'],1.0,orher
8281,"[('type', 1)]",['type'],1.0,type
8282,"[('garmer', 1)]",['garmer'],1.0,garmer
8283,"[('izzi', 1), ('three', 1)]",['izzi'],2.0,izzi three
8284,"[('eva', 1), ('shower', 1), ('cap', 1)]",['eva shower'],3.0,eva shower cap
8285,"[('dexa', 1)]",['dexa'],1.0,dexa
8286,"[('oleum', 1), ('morrhuae', 1)]",['oleum'],2.0,oleum morrhuae
8287,"[('anti', 1)]","['anti', 'manti']",1.0,anti
8288,"[('sch', 1)]",['sch'],1.0,sch
8289,"[('nalulingo', 1)]",['nalulingo'],1.0,nalulingo
8290,"[('ipm', 1)]",['ipm'],1.0,ipm
8291,"[('bath', 1), ('n', 1), ('body', 1), ('works', 1)]",['bath n'],4.0,bath n body works
8292,"[('haze', 1)]",['haze'],1.0,haze
8293,"[('trowel', 1)]",['trowel'],1.0,trowel
8294,"[('bmc', 1)]",['bmc'],1.0,bmc
8295,"[('motor', 2), ('oil', 1)]",['motor'],2.0,motor oil
8296,"[('masques', 1)]",['masques'],1.0,masques
8297,"[('obanga', 1), ('ngeo', 1)]",['obanga'],2.0,obanga ngeo
8298,"[('geomsons', 1)]","['geomsons', 'georsons']",1.0,geomsons
8299,"[('hg', 1), ('marcos', 1), ('china', 1)]",['hg marcos'],3.0,hg marcos china
8300,"[('softwind', 1)]",['softwind'],1.0,softwind
8301,"[('gabix', 1)]",['gabix'],1.0,gabix
8302,"[('pretty', 1), ('baby', 1)]",['pretty'],2.0,pretty baby
8303,"[('meyer', 2), ('organics', 2), ('ltd', 2), ('pvt', 1)]",['meyer organics'],4.0,meyer organics ltd pvt
8304,"[('spring', 1), ('fertilisers', 1), ('ltd', 1)]",['spring fertilisers'],3.0,spring fertilisers ltd
8305,"[('ruiru', 1), ('fertilizers', 1), ('ltd.', 1)]",['ruiru fertilizers'],3.0,ruiru fertilizers ltd.
8306,"[('nutrichem', 2), ('ltd', 1)]",['nutrichem'],2.0,nutrichem ltd
8307,"[('nakupremier', 1)]","['nakupremier', 'naku premier']",1.0,nakupremier
8308,"[('foam', 1), ('mattresses', 1), ('ltd', 1)]",['foam mattresses'],3.0,foam mattresses ltd
8309,"[('vethealth', 1), ('pev', 1), ('ltd', 1)]",['vethealth pev'],3.0,vethealth pev ltd
8310,"[('kays', 1), ('co', 1), ('ltd', 1)]",['kays co'],3.0,kays co ltd
8311,"[('bimenda', 1), ('bimedab', 1), ('bimeda', 1)]","['bimenda', 'bimeda', 'bimedab']",1.0,bimenda
8312,"[('pharmacia', 2), ('ltd', 2), ('scott', 1), ('edil', 1), ('scott_edil', 1)]","['scott-edil pharmacia', 'scott_edil pharmacia']",3.0,pharmacia ltd scott
8313,"[('glorious', 1), ('farm', 1), ('feeds', 1)]",['glorious farm'],3.0,glorious farm feeds
8314,"[('capital', 1), ('mineral', 1), ('licks', 1), ('ltd', 1)]",['capital mineral'],4.0,capital mineral licks ltd
8315,"[('feeds', 3), ('temboh', 2), ('ltd', 2), ('limited', 1), ('tembo', 1)]","['temboh feeds', 'tembo feeds']",3.0,feeds temboh ltd
8316,"[('nacl', 1), ('india', 1), ('ltd', 1)]",['nacl india'],3.0,nacl india ltd
8317,"[('mobedco', 1), ('vet', 1)]",['mobedco-vet'],1.0,mobedco
8318,"[('princekam', 1), ('feeds', 1), ('ltd', 1)]",['princekam feeds'],3.0,princekam feeds ltd
8319,"[('tripple', 1), ('m', 1), ('ltd', 1)]","['tripple m', 'tripple l', 'tripple']",3.0,tripple m ltd
8320,"[('arkray', 1), ('healthcare', 1), ('arkay', 1)]","['arkray', 'arkay']",2.0,arkray healthcare
8321,"[('kenya', 1), ('interbeauty', 1), ('products', 1)]",['kenya interbeauty'],3.0,kenya interbeauty products
8322,"[('agro', 2), ('matunda', 1), ('industries', 1), ('mutunda', 1), ('chemicals', 1)]","['matunda agro', 'mutunda agro']",3.0,agro matunda industries
8323,"[('anfa', 1), ('energy', 1)]","['anfa', 'afa']",2.0,anfa energy
8324,"[('zagro', 2), ('uganda', 2), ('ltd', 1), ('limited', 1)]",['zagro uganda'],3.0,zagro uganda ltd
8325,"[('polyester', 1)]",['polyester'],1.0,polyester
8326,"[('mobedeo', 1), ('vet', 1)]","['mobedeo', 'mobedco']",2.0,mobedeo vet
8327,"[('ltd', 2), ('rodhium', 1), ('rodium', 1)]","['rodhium', 'rodium']",2.0,ltd rodhium
8328,"[('umatinvest', 1), ('ltd', 1)]",['umatinvest'],2.0,umatinvest ltd
8329,"[('tamaduni', 1), ('millers', 1)]",['tamaduni'],2.0,tamaduni millers
8330,"[('lifetechnologies', 1), ('kenya', 1), ('ltd', 1)]",['lifetechnologies kenya'],3.0,lifetechnologies kenya ltd
8331,"[('uganda', 1), ('tobacco', 1), ('services', 1), ('ltd', 1)]",['uganda tobacco'],4.0,uganda tobacco services ltd
8332,"[('nila', 1), ('pharmaceuticals', 1)]","['nila', 'nil']",2.0,nila pharmaceuticals
8333,"[('cocoly', 1), ('fertilizer', 1)]",['cocoly'],2.0,cocoly fertilizer
8334,"[('intalink', 1), ('logistics', 1)]",['intalink'],2.0,intalink logistics
8335,"[('ltd', 2), ('mjengo', 1), ('mjego', 1), ('mjengol', 1), ('limited', 1)]","['mjengo', 'mjengol', 'mjego']",2.0,ltd mjengo
8336,"[('mioben', 1), ('ltd', 1)]",['mioben'],2.0,mioben ltd
8337,"[('aimtop', 1), ('enterprices', 1)]",['aimtop'],2.0,aimtop enterprices
8338,"[('sisai', 1), ('ltd', 1)]","['sisai', 'sisi', 'sisa']",2.0,sisai ltd
8339,"[('marque', 1), ('ltd', 1)]",['marque'],2.0,marque ltd
8340,"[('chemi', 2), ('&', 2), ('cotex', 2), ('industries', 1), ('ltd', 1)]",['chemi &'],4.0,chemi & cotex industries
8341,"[('gitochem', 2), ('agrisolutions', 1)]",['gitochem'],2.0,gitochem agrisolutions
8342,"[('riari', 1), ('agri', 1), ('hub', 1), ('ltd', 1)]",['riari agri'],4.0,riari agri hub ltd
8343,"[('ambuja', 1), ('ltd', 1), ('abuja', 1)]","['ambuja', 'abuja']",2.0,ambuja ltd
8344,"[('agrisciencecorteva', 1)]",['agrisciencecorteva'],1.0,agrisciencecorteva
8345,"[('t.', 2), ('stanes', 2), ('&', 1), ('co.', 1), ('ltd', 1), ('and', 1), ('company', 1), ('linited', 1)]",['t. stanes'],5.0,t. stanes & co. ltd
8346,"[('farmed', 1)]","['farmed', 'farmfeed']",1.0,farmed
8347,"[('ggi', 1), ('k', 1), ('ltd', 1)]",['ggi k'],3.0,ggi k ltd
8348,"[('geemac', 1), ('supplies', 1)]",['geemac'],2.0,geemac supplies
8349,"[('vegseeds', 1), ('e.a', 1), ('co.', 1), ('ltd', 1)]",['vegseeds e.a'],4.0,vegseeds e.a co. ltd
8350,"[('equatoria', 1), ('africa', 1), ('limite', 1)]",['equatoria africa'],3.0,equatoria africa limite
8351,"[('makhteshim', 1), ('chemical', 1), ('works', 1), ('ltd', 1)]",['makhteshim chemical'],4.0,makhteshim chemical works ltd
8352,"[('neopack', 2), ('ltd', 1), ('nespack', 1)]","['neopack', 'nespack']",1.0,neopack
8353,"[('bayer', 1), ('health', 1), ('care', 1)]",['bayer health'],3.0,bayer health care
8354,"[('fincare', 1), ('pharmaceutials', 1)]",['fincare'],2.0,fincare pharmaceutials
8355,"[('amanta', 2), ('healthcare', 1)]",['amanta'],2.0,amanta healthcare
8356,"[('agria', 1), ('sa', 1), ('', 1), ('bulgaria', 1)]","['agria sa,']",3.0,agria sa 
8357,"[('agsin', 1), ('pte', 1), ('ltd', 1)]",['agsin pte'],3.0,agsin pte ltd
8358,"[('progreen', 2), ('limited', 2), ('supplies', 1), ('suppliers', 1)]","['progreen supplies', 'progreen suppliers']",3.0,progreen limited supplies
8359,"[('chera', 1), ('supplies', 1)]","['chera', 'chra']",2.0,chera supplies
8360,"[('twelve', 1), ('feathers', 1), ('ltd', 1)]",['twelve feathers'],3.0,twelve feathers ltd
8361,"[('zstc', 1), ('ltd', 1)]",['zstc'],2.0,zstc ltd
8362,"[('mulchic', 1), ('ltd', 1)]","['mulchic', 'mulchick']",2.0,mulchic ltd
8363,"[('cipla', 1), ('manufacturers', 1), ('', 1), ('india', 1)]","['cipla manufacturers,']",3.0,cipla manufacturers 
8364,"[('midascare', 1), ('pharmaceuticals', 1)]",['midascare'],2.0,midascare pharmaceuticals
8365,"[('nutricare', 1), ('healthcare', 1)]",['nutricare'],2.0,nutricare healthcare
8366,"[('pharma', 1), ('inputs', 1), ('ltd', 1)]",['pharma inputs'],3.0,pharma inputs ltd
8367,"[('twaha', 1), ('masenge', 1), ('campany', 1), ('ltd', 1)]",['twaha masenge'],4.0,twaha masenge campany ltd
8368,"[('goldwin', 1), ('pharms', 1)]",['goldwin'],2.0,goldwin pharms
8369,"[('wilux', 1), ('chemicals', 1)]",['wilux'],2.0,wilux chemicals
8370,"[('10""', 1), ('spanner', 1)]","['10""']",2.0,"10"" spanner"
8371,"[('haili', 1), ('ltd', 1)]",['haili'],2.0,haili ltd
8372,"[('kr', 1), ('seeds', 1)]",['kr'],2.0,kr seeds
8373,"[('em', 1), ('tech', 1), ('ltd', 1)]",['em tech'],3.0,em tech ltd
8374,"[('intervet', 1), ('south', 1), ('africa', 1)]",['intervet south'],3.0,intervet south africa
